Restaurant Name,Dining Rating,Delivery Rating,Dining Votes,Delivery Votes,Cuisine ,Place Name,City,Item Name,Best Seller,Votes,Prices
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Cheese Jalapeno Dip,,5,25
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Salsa,,0,25
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Peri Peri Sprinkler,,8,25
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Mayonnaise,,0,25
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Choco Lava Cake,BESTSELLER,45,75
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Chocolate Brownie,,6,90
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Creamy Brownie,,0,165
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Bulls Eye with Ice Cream,,0,199
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Cheese Vada Pav,,0,65
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Vada Pav,,0,45
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Schezwan Cheese Vada Pav,,0,65
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Grilled Vada Pav,,0,90
Coffee Cream,3.2,4,42,0,Chinese,Ghansi Bazaar, Hyderabad,Coffee Cream Special Vada Pav,,0,90
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Biryani Full,BESTSELLER,6753,230
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Biryani Single,BESTSELLER,9750,130
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Biryani Family,BESTSELLER,1635,500
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Full,BESTSELLER,1838,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Single,BESTSELLER,2529,160
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Biryani Jumbo,BESTSELLER,1132,650
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Spl. Chicken Biryani,BESTSELLER,891,310
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Paneer Biryani,BESTSELLER,634,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken - 65,BESTSELLER,683,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Grilled Chicken,BESTSELLER,628,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Lollipop,,236,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Spl. Mutton Biryani,BESTSELLER,425,330
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Tandoori Chicken,BESTSELLER,491,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner Butter Masala,BESTSELLER,649,170
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Special Shawarma,BESTSELLER,421,135
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Drumsticks,,381,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mehfil Spl. Non Veg Fried Rice,,250,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Fried Rice,,339,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Butter Chicken,,382,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Jumbo,,164,740
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Boneless Chicken Biryani,,155,290
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Double Ka Meetha,,723,70
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Family,,229,610
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Tikka,,375,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Biryani Single,,852,105
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken 65 Half Lolly Pop Full 2 Rumali,,92,259
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Tangdi Kebab,,342,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Egg Biryani (single),,353,105
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Full & Half 65,,106,350
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Egg Biryani (full),,127,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Grilled Chicken + Chicken Biryani Full,,105,400
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Full & Half 65,,106,350
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Tangdi Kebab + Chicken Biryani Full,,55,350
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Tangdi Kebab + Spl Chicken Biryani Full,,33,430
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Biryani Family + Veg Manchurian,,9,500
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Biryani Single,BESTSELLER,9750,130
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Egg Biryani (full),,127,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Egg Biryani (single),,353,105
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Egg Family,,10,300
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mix Jumbo Pack,,8,680
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mix Family,,6,550
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Biryani (full),,141,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Biryani Family,,170,280
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Biryani Jumbo,,51,380
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Biryani Single,,852,105
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Biryani Full,BESTSELLER,6753,230
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Biryani Family,BESTSELLER,1635,500
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Biryani Jumbo,BESTSELLER,1132,650
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Single,BESTSELLER,2529,160
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Full,BESTSELLER,1838,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Family,,229,610
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Biryani Jumbo,,164,740
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Spl. Chicken Biryani,BESTSELLER,891,310
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Spl. Mutton Biryani,BESTSELLER,425,330
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Bonless Biryani Pop,,49,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken 65 Biryani,,102,290
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken65 Half Chicken Lollypop Full,,37,249
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Fish Biryani Pop,,31,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Paneer Biryani Single,,228,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Prawns Biryani Pop,,17,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mushroom Biryani,,56,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Paneer Biryani,BESTSELLER,634,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Boneless Chicken Biryani,,155,290
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Fish Biryani,,54,300
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Prawns Biryani,,63,300
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken 555,,58,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken - 65,BESTSELLER,683,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Drumsticks,,381,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Lollipop,,236,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Majestic,,113,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Manchuria,,136,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chilli Chicken,,240,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Ginger Chicken,,44,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Pepper Chicken,,73,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Baby Corn Crispy,,51,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Baby Corn Manchuria,,33,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chilli Baby Corn,,11,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Gobi - 65,,29,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Gobi Manchuria,,21,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mushroom Manchuria,,37,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner - 65,,54,190
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner Chilli Dry,,25,190
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner Majestic,,17,190
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner Manchuria,,46,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Manchuria,,166,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Apollo Fish,,91,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chilli Fish Dry,,7,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chilli Fish Wet,,0,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chilly Prawns,,12,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Loose Prawns Dry,,47,250
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,All Faham,,30,160
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Tikka,,375,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Grilled Chicken,BESTSELLER,628,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Hariyali Kebab,,14,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kalmi Kebab,,19,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Murg Malai,,16,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Reshmi Kebab,,34,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Tandoori Chicken,BESTSELLER,491,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Tangdi Kebab,,342,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Sheek Kebab,,10,320
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner Tikka Kebab,,20,200
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Fish Tikka,,27,170
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Prawns Tikka,,10,170
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken 65 Half Lolly Pop Full 2 Rumali,,92,259
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Grilled + Tandoori Half & 2 Rumali,,30,330
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Sheek+fish Tikka+prawns Tikka+reshmi Kebab+chicken Tikka + Faham (full),,0,1209
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Tikka+tangdi+hariyali+reshmi+murg Malai (half)+tandoori Chickenn (full),,10,760
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Afghani Chicken,,20,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Andhra Chicken,,48,230
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Curry,,91,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Fry Boneless,,23,230
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Masala,,34,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Nawabi,,18,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Punjabi,,49,230
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Tikka Masala,,78,230
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Butter Chicken,,382,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Egg Curry,,58,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Hyderabadi Chicken,,49,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kadhai Chicken,,48,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kolhapuri Chicken,,10,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Methi Chicken,,0,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Shahi Chicken,,0,220
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Tandoori Chicken Masala,,53,230
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Alu Gobi Masala,,5,170
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Dal Fry,,28,130
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Dal Tadka,,38,130
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kadhai Panner,,63,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kaju Panner,,81,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Malai Kofta,,17,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mix Veg Curry,,13,170
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mushroom Masala,,32,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Palak Panner,,62,170
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner Butter Masala,BESTSELLER,649,170
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner Shahi Korma,,10,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Panner Tikka Masala,,52,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Punjabi Veg Masala,,8,170
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Andhra Mutton,,24,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kadhai Mutton,,21,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Methi Mutton,,14,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Curry,,21,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Fry,,33,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Masala,,50,230
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Roghan Josh,,21,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Shahi Korma,,8,240
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Andhra Fish,,0,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Andhra Prawns,,0,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Fish Curry,,6,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Fish Masala,,0,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kadai Prawns,,0,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kadhai Fish,,0,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Prawns Curry,,9,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Prawns Masala,,0,260
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Rumali Roti,,1163,20
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Fried Rice,,339,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Egg Fried Rice,,112,120
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mehfil Spl. Non Veg Fried Rice,,250,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mixed Non Veg Fried Rice,,80,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Fried Rice,,29,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Prawns Fried Rice,,11,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Chicken Fried Rice,,60,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Egg Fried Rice,,15,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Mutton Fried Rice,,5,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Plain Rice (Basmati),,16,90
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Veg Fired Rice,,19,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Fried Rice,,105,120
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Zeera Fried Rice,,64,110
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Soft Noodles,,120,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Egg Soft Noodles,,32,120
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mehfil SpI. Non Veg Noodles,,46,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mixed Non Veg Soft Noodles,,12,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Mutton Soft Noodles,,0,140
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Chicken Soft Noodles,,32,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Egg Soft Nooles,,6,120
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Mixed Soft Noodles,,9,180
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Mutton Soft Noodles,,0,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Sezwan Veg Soft Nooldes,,9,150
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Veg Soft Noodles,,37,130
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Shawarma,,101,125
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Chicken Special Shawarma,BESTSELLER,421,135
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Double Ka Meetha,,723,70
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Fruit Salad,,55,70
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Kaddu Ka Kheer,,337,70
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Khubani Ka Meetha,,174,70
Mehfil,4.1,4,0,0,North Indian,Narayanguda, Hyderabad,Smart Water,,68,50
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg- Manchuria Dry,BESTSELLER,33,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Biryani Jumbo Pack,,0,1000
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Curd Rice,MUST TRY,42,160
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Biryani,MUST TRY,46,265
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Biryani,MUST TRY,32,335
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Manchow Soup,,15,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Biryani Family Pack,,8,525
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Sambar Rice,BESTSELLER,13,240
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Loose Prawns,,5,379
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Tikka Masala,,0,375
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Drumstick,MUST TRY,20,375
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Majestic,MUST TRY,9,375
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Mutton Biryani,MUST TRY,22,375
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Kadai Paneer,,6,330
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Paneer Butter Masala,,12,330
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Salt And Pepper Mushroom,,0,325
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Soft Noodles,MUST TRY,11,289
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Egg Manchuria Dry,,0,289
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Fried Rice,BESTSELLER,9,289
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Meatball Soup,,0,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Egg Fried Rice,,7,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Corn Soup,,11,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Egg Biryani,MUST TRY,16,270
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Jeera Rice,MUST TRY,7,260
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Fried Rice,MUST TRY,28,260
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Soft Noodles,,9,260
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chilli Paneer,BESTSELLER,15,325
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Dal Fry,,36,290
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Mutton Rogan Josh,,0,425
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Pepper Chicken,,10,375
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Lollipop,,7,375
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Masala Papad,,0,75
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Green Salad,,0,75
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Cream Of Mushroom Soup,,0,125
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Cream Of Tomato Soup,,0,125
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Lemon Coriander Soup,,0,125
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Clear Soup,,0,125
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Vegetable Silver Soup,,0,125
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Corn Soup,,6,125
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Manchow Soup,,0,125
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg. Hot & Sour Soup,,0,125
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Clear Soup,,0,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Silver Soup,,0,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Corn Soup,,11,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Hot & Sour Soup,,0,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Meatball Soup,,0,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Chicken Manchow Soup,,15,140
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Boiled Corn,,0,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Crispy Fried Corn,,0,325
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Fried Crispy Vegetable,,0,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Gobi Manchuria,,0,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Green Peas Fry,,0,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Green Peas,,0,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Kaju Roast,,0,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Masala Peanuts,,0,180
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Masala Phalli,,0,180
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Mughlai Paneer Tikka,,0,325
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Roast Papad,,0,60
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Salt And Pepper Mushroom,,0,325
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Chilli Sheek Kabab,,0,325
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Vegetable 65,,0,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Mushroom Manchuria,,0,325
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Shanghai Rolls,,0,280
Surabhi Grand,3.7,4,434,0,Beverages,Amberpet, Hyderabad,Veg Spring Rolls,BESTSELLER,12,280
